invoice_id,order_date,customer_id,customer_segment,region,sales_channel,category,product,quantity,unit_price,discount,revenue,profit
INV-12860,2024-08-26,CUST-0207,Consumer,Limassol,Retail Store,Office Supplies,Printer Paper,5,11.34,0.0,56.7,21.6
INV-12861,2024-08-26,CUST-0286,Enterprise,Paphos,Retail Store,Fitness,Resistance Bands,3,17.08,0.05,48.68,17.02
INV-12862,2024-08-26,CUST-0121,Consumer,Limassol,Marketplace,Electronics,USB-C Hub,1,40.05,0.0,40.05,12.56
INV-12863,2024-08-26,CUST-0010,Consumer,Nicosia,Online,Fitness,Foam Roller,3,23.42,0.0,70.26,21.8
INV-12864,2024-08-27,CUST-0152,Enterprise,Larnaca,Retail Store,Fitness,Resistance Bands,4,13.86,0.15,47.12,18.65
INV-12865,2024-08-27,CUST-0063,Consumer,Nicosia,Online,Electronics,USB-C Hub,1,56.32,0.0,56.32,19.0
INV-12866,2024-08-27,CUST-0413,Small Business,Nicosia,Online,Electronics,Monitor Stand,1,65.46,0.0,65.46,18.93
INV-12867,2024-08-27,CUST-0093,Consumer,Nicosia,Retail Store,Electronics,Webcam,1,36.78,0.0,36.78,12.51
INV-12868,2024-08-27,CUST-0394,Small Business,Nicosia,Marketplace,Office Supplies,Notebook,6,8.82,0.05,50.27,21.54
INV-12869,2024-08-27,CUST-0468,Consumer,Paphos,Online,Home & Living,Storage Box,3,23.64,0.1,63.83,25.42
INV-12870,2024-08-27,CUST-0046,Consumer,Famagusta,Retail Store,Electronics,Webcam,1,29.27,0.0,29.27,9.74
INV-12871,2024-08-27,CUST-0436,Enterprise,Nicosia,Marketplace,Electronics,USB-C Hub,1,57.32,0.05,54.45,13.86
INV-12872,2024-08-27,CUST-0528,Consumer,Nicosia,Online,Office Supplies,Pen Set,3,11.98,0.0,35.94,15.32
INV-12873,2024-08-27,CUST-0457,Small Business,Nicosia,Online,Office Supplies,Printer Paper,4,7.17,0.0,28.68,13.3
INV-12874,2024-08-27,CUST-0379,Consumer,Nicosia,Retail Store,Office Supplies,Notebook,2,8.38,0.1,15.08,5.64
INV-12875,2024-08-27,CUST-0019,Consumer,Larnaca,Marketplace,Office Supplies,Pen Set,4,4.02,0.0,16.08,5.9
INV-12876,2024-08-27,CUST-0285,Small Business,Nicosia,Online,Office Supplies,Notebook,4,7.8,0.0,31.2,14.33
INV-12877,2024-08-27,CUST-0291,Consumer,Limassol,Retail Store,Office Supplies,Desk Organizer,3,10.81,0.05,30.81,11.85
INV-12878,2024-08-28,CUST-0060,Consumer,Limassol,Online,Home & Living,Plant Pot,2,25.86,0.05,49.13,15.63
INV-12879,2024-08-28,CUST-0094,Consumer,Paphos,Retail Store,Office Supplies,Notebook,6,8.14,0.1,43.96,17.04
INV-12880,2024-08-28,CUST-0296,Consumer,Larnaca,Retail Store,Office Supplies,Pen Set,5,9.64,0.2,38.56,14.32
INV-12881,2024-08-28,CUST-0072,Consumer,Nicosia,Retail Store,Office Supplies,Printer Paper,4,8.93,0.05,33.93,13.76
INV-12882,2024-08-28,CUST-0198,Consumer,Limassol,Retail Store,Home & Living,Storage Box,1,13.99,0.0,13.99,4.43
INV-12883,2024-08-28,CUST-0090,Consumer,Limassol,Online,Office Supplies,Pen Set,5,8.46,0.0,42.3,14.82
INV-12884,2024-08-28,CUST-0119,Consumer,Famagusta,Retail Store,Office Supplies,Folders,1,12.56,0.1,11.3,3.78
INV-12885,2024-08-28,CUST-0019,Consumer,Paphos,Marketplace,Fitness,Resistance Bands,1,11.59,0.0,11.59,4.82
INV-12886,2024-08-29,CUST-0178,Consumer,Nicosia,Online,Fitness,Foam Roller,1,13.57,0.0,13.57,4.46
INV-12887,2024-08-29,CUST-0535,Consumer,Nicosia,Online,Office Supplies,Printer Paper,3,5.7,0.0,17.1,7.12
INV-12888,2024-08-29,CUST-0131,Consumer,Larnaca,Retail Store,Office Supplies,Notebook,2,10.01,0.05,19.02,7.87
INV-12889,2024-08-29,CUST-0271,Consumer,Nicosia,Online,Fitness,Foam Roller,1,14.25,0.15,12.11,3.05
INV-12890,2024-08-29,CUST-0230,Small Business,Limassol,Online,Home & Living,Desk Lamp,3,12.22,0.15,31.16,12.74
INV-12891,2024-08-29,CUST-0313,Enterprise,Nicosia,Retail Store,Home & Living,Wall Clock,1,14.61,0.05,13.88,4.93
INV-12892,2024-08-29,CUST-0393,Consumer,Limassol,Online,Fitness,Foam Roller,2,11.96,0.1,21.53,7.14
INV-12893,2024-08-29,CUST-0210,Consumer,Nicosia,Online,Office Supplies,Folders,2,8.92,0.2,14.27,4.59
INV-12894,2024-08-29,CUST-0086,Enterprise,Nicosia,Online,Office Supplies,Pen Set,4,7.52,0.05,28.58,11.03
INV-12895,2024-08-29,CUST-0130,Consumer,Nicosia,Online,Electronics,Keyboard,2,47.97,0.1,86.35,23.58
INV-12896,2024-08-29,CUST-0429,Consumer,Limassol,Marketplace,Home & Living,Storage Box,3,19.35,0.1,52.24,18.77
INV-12897,2024-08-29,CUST-0134,Enterprise,Famagusta,Retail Store,Electronics,USB-C Hub,1,44.45,0.0,44.45,13.04
INV-12898,2024-08-29,CUST-0453,Consumer,Paphos,Marketplace,Office Supplies,Folders,1,14.95,0.05,14.2,5.93
INV-12899,2024-08-29,CUST-0164,Consumer,Nicosia,Retail Store,Home & Living,Cushion,4,14.4,0.05,54.72,19.98
INV-12900,2024-08-29,CUST-0523,Enterprise,Nicosia,Online,Home & Living,Wall Clock,4,17.7,0.0,70.8,24.07
INV-12901,2024-08-29,CUST-0279,Consumer,Famagusta,Online,Electronics,USB-C Hub,3,43.53,0.1,117.53,32.52
INV-12902,2024-08-29,CUST-0157,Small Business,Larnaca,Marketplace,Office Supplies,Desk Organizer,3,6.46,0.15,16.47,5.54
INV-12903,2024-08-29,CUST-0365,Consumer,Paphos,Online,Office Supplies,Desk Organizer,1,13.69,0.0,13.69,5.19
INV-12904,2024-08-29,CUST-0290,Small Business,Nicosia,Online,Office Supplies,Pen Set,4,8.03,0.05,30.51,12.43
INV-12905,2024-08-29,CUST-0201,Consumer,Nicosia,Retail Store,Office Supplies,Notebook,2,7.63,0.05,14.5,5.81
INV-12906,2024-08-29,CUST-0240,Consumer,Limassol,Online,Office Supplies,Pen Set,3,3.07,0.0,9.21,3.47
INV-12907,2024-08-29,CUST-0184,Small Business,Paphos,Retail Store,Office Supplies,Folders,4,5.79,0.1,20.84,6.46
INV-12908,2024-08-29,CUST-0415,Consumer,Larnaca,Online,Electronics,USB-C Hub,1,28.28,0.0,28.28,9.85
INV-12909,2024-08-29,CUST-0045,Consumer,Limassol,Online,Fitness,Yoga Mat,1,13.36,0.0,13.36,5.67
INV-12910,2024-08-29,CUST-0191,Consumer,Nicosia,Retail Store,Office Supplies,Desk Organizer,1,12.1,0.0,12.1,4.28
INV-12911,2024-08-30,CUST-0435,Enterprise,Nicosia,Retail Store,Office Supplies,Printer Paper,4,3.77,0.0,15.08,4.93
INV-12912,2024-08-30,CUST-0518,Consumer,Nicosia,Retail Store,Fitness,Foam Roller,2,16.65,0.0,33.3,10.77
INV-12913,2024-08-30,CUST-0458,Consumer,Nicosia,Marketplace,Fitness,Resistance Bands,3,16.72,0.05,47.65,15.95
INV-12914,2024-08-30,CUST-0283,Consumer,Paphos,Online,Electronics,Webcam,2,49.79,0.0,99.58,19.74
INV-12915,2024-08-30,CUST-0110,Consumer,Paphos,Retail Store,Office Supplies,Desk Organizer,1,12.8,0.1,11.52,4.79
INV-12916,2024-08-30,CUST-0425,Consumer,Larnaca,Retail Store,Electronics,Wireless Mouse,1,51.75,0.0,51.75,18.66
INV-12917,2024-08-30,CUST-0364,Enterprise,Paphos,Online,Home & Living,Plant Pot,3,14.85,0.1,40.1,14.44
INV-12918,2024-08-30,CUST-0292,Consumer,Larnaca,Online,Home & Living,Desk Lamp,1,19.75,0.1,17.78,4.83
INV-12919,2024-08-30,CUST-0124,Consumer,Nicosia,Online,Home & Living,Cushion,2,20.18,0.0,40.36,11.64
INV-12920,2024-08-31,CUST-0024,Small Business,Nicosia,Retail Store,Fitness,Water Bottle,2,15.71,0.0,31.42,11.32
INV-12921,2024-08-31,CUST-0004,Consumer,Larnaca,Marketplace,Office Supplies,Folders,1,13.22,0.0,13.22,5.18
INV-12922,2024-08-31,CUST-0426,Consumer,Larnaca,Retail Store,Home & Living,Cushion,2,8.1,0.0,16.2,6.57
INV-12923,2024-08-31,CUST-0159,Enterprise,Nicosia,Retail Store,Office Supplies,Folders,4,8.7,0.0,34.8,12.41
INV-12924,2024-08-31,CUST-0258,Enterprise,Paphos,Retail Store,Office Supplies,Folders,1,17.12,0.05,16.26,7.18
INV-12925,2024-08-31,CUST-0459,Consumer,Nicosia,Online,Home & Living,Cushion,1,24.74,0.15,21.03,6.3
INV-12926,2024-09-01,CUST-0016,Small Business,Paphos,Online,Electronics,Wireless Mouse,3,14.39,0.05,41.01,12.76
INV-12927,2024-09-01,CUST-0033,Enterprise,Paphos,Retail Store,Home & Living,Wall Clock,3,21.15,0.0,63.45,18.58
INV-12928,2024-09-01,CUST-0405,Consumer,Nicosia,Retail Store,Home & Living,Wall Clock,2,34.37,0.2,54.99,20.02
INV-12929,2024-09-01,CUST-0392,Enterprise,Limassol,Online,Office Supplies,Notebook,6,10.23,0.05,58.31,25.7
INV-12930,2024-09-01,CUST-0454,Consumer,Limassol,Retail Store,Home & Living,Wall Clock,1,16.72,0.1,15.05,4.88
INV-12931,2024-09-01,CUST-0374,Consumer,Larnaca,Online,Electronics,Monitor Stand,1,61.76,0.1,55.58,16.31
INV-12932,2024-09-01,CUST-0417,Consumer,Nicosia,Online,Fitness,Resistance Bands,1,6.72,0.15,5.71,2.18
INV-12933,2024-09-01,CUST-0203,Consumer,Nicosia,Retail Store,Home & Living,Plant Pot,3,15.89,0.0,47.67,18.18
INV-12934,2024-09-01,CUST-0217,Consumer,Larnaca,Marketplace,Fitness,Skipping Rope,3,13.36,0.1,36.07,13.17
INV-12935,2024-09-01,CUST-0300,Consumer,Limassol,Online,Home & Living,Cushion,2,21.14,0.05,40.17,12.04
INV-12936,2024-09-01,CUST-0077,Consumer,Nicosia,Online,Office Supplies,Notebook,3,13.36,0.1,36.07,10.76
INV-12937,2024-09-01,CUST-0387,Small Business,Nicosia,Online,Office Supplies,Pen Set,2,8.05,0.0,16.1,6.23
INV-12938,2024-09-01,CUST-0251,Consumer,Famagusta,Retail Store,Electronics,Webcam,2,39.33,0.0,78.66,29.33
INV-12939,2024-09-01,CUST-0096,Consumer,Paphos,Online,Fitness,Skipping Rope,1,15.96,0.0,15.96,5.5
INV-12940,2024-09-01,CUST-0266,Consumer,Paphos,Online,Office Supplies,Notebook,3,10.79,0.1,29.13,12.62
INV-12941,2024-09-01,CUST-0126,Consumer,Paphos,Retail Store,Office Supplies,Folders,2,8.92,0.0,17.84,8.09
INV-12942,2024-09-01,CUST-0141,Small Business,Nicosia,Retail Store,Office Supplies,Desk Organizer,6,10.31,0.05,58.77,19.38
INV-12943,2024-09-01,CUST-0240,Consumer,Paphos,Online,Office Supplies,Printer Paper,2,8.01,0.05,15.22,5.51
INV-12944,2024-09-02,CUST-0386,Consumer,Limassol,Online,Home & Living,Plant Pot,2,26.76,0.1,48.17,13.02
INV-12945,2024-09-02,CUST-0158,Consumer,Limassol,Online,Home & Living,Cushion,1,21.92,0.0,21.92,6.38
INV-12946,2024-09-02,CUST-0145,Consumer,Larnaca,Online,Office Supplies,Desk Organizer,6,7.43,0.0,44.58,21.73
INV-12947,2024-09-02,CUST-0475,Small Business,Nicosia,Online,Office Supplies,Notebook,1,2.5,0.0,2.5,0.88
INV-12948,2024-09-02,CUST-0236,Enterprise,Larnaca,Retail Store,Electronics,USB-C Hub,2,35.17,0.05,66.82,17.36
INV-12949,2024-09-02,CUST-0543,Enterprise,Nicosia,Online,Home & Living,Storage Box,2,13.39,0.0,26.78,8.38
INV-12950,2024-09-02,CUST-0333,Consumer,Nicosia,Online,Office Supplies,Printer Paper,1,10.32,0.1,9.29,3.5
INV-12951,2024-09-02,CUST-0404,Consumer,Nicosia,Retail Store,Home & Living,Plant Pot,2,29.45,0.1,53.01,18.74
INV-12952,2024-09-02,CUST-0308,Consumer,Paphos,Online,Electronics,Keyboard,1,45.64,0.2,36.51,10.9
INV-12953,2024-09-02,CUST-0387,Consumer,Nicosia,Online,Electronics,Monitor Stand,1,30.54,0.1,27.49,6.6
INV-12954,2024-09-02,CUST-0214,Enterprise,Paphos,Retail Store,Office Supplies,Notebook,6,11.15,0.1,60.21,22.09
INV-12955,2024-09-02,CUST-0129,Consumer,Limassol,Retail Store,Fitness,Foam Roller,1,11.6,0.0,11.6,3.71
INV-12956,2024-09-02,CUST-0031,Consumer,Paphos,Retail Store,Electronics,Webcam,1,40.9,0.1,36.81,8.86
INV-12957,2024-09-02,CUST-0059,Consumer,Famagusta,Retail Store,Electronics,Webcam,1,39.25,0.1,35.33,12.74
INV-12958,2024-09-02,CUST-0538,Consumer,Nicosia,Online,Home & Living,Storage Box,2,25.16,0.15,42.77,15.14
INV-12959,2024-09-02,CUST-0336,Small Business,Limassol,Retail Store,Home & Living,Storage Box,2,23.73,0.05,45.09,12.79
INV-12960,2024-09-02,CUST-0330,Small Business,Larnaca,Online,Electronics,USB-C Hub,1,39.24,0.0,39.24,9.25
INV-12961,2024-09-02,CUST-0348,Consumer,Limassol,Marketplace,Office Supplies,Printer Paper,4,11.34,0.0,45.36,14.57
INV-12962,2024-09-02,CUST-0540,Consumer,Larnaca,Marketplace,Office Supplies,Notebook,4,11.12,0.0,44.48,16.72
INV-12963,2024-09-03,CUST-0467,Small Business,Nicosia,Online,Home & Living,Plant Pot,2,27.58,0.1,49.64,21.01
INV-12964,2024-09-03,CUST-0109,Consumer,Nicosia,Retail Store,Office Supplies,Pen Set,2,4.89,0.1,8.8,2.91
INV-12965,2024-09-03,CUST-0504,Consumer,Larnaca,Retail Store,Home & Living,Wall Clock,3,24.69,0.0,74.07,28.14
INV-12966,2024-09-03,CUST-0296,Consumer,Nicosia,Marketplace,Office Supplies,Desk Organizer,1,9.61,0.0,9.61,3.43
INV-12967,2024-09-03,CUST-0107,Consumer,Limassol,Online,Electronics,Webcam,1,59.97,0.1,53.97,17.8
INV-12968,2024-09-03,CUST-0031,Consumer,Nicosia,Marketplace,Fitness,Yoga Mat,2,12.72,0.15,21.62,8.72
INV-12969,2024-09-03,CUST-0273,Enterprise,Paphos,Online,Home & Living,Cushion,1,14.13,0.0,14.13,4.88
INV-12970,2024-09-03,CUST-0074,Consumer,Paphos,Online,Electronics,Monitor Stand,1,25.07,0.0,25.07,7.82
INV-12971,2024-09-03,CUST-0199,Consumer,Famagusta,Marketplace,Fitness,Yoga Mat,2,18.74,0.0,37.48,14.38
INV-12972,2024-09-03,CUST-0204,Consumer,Larnaca,Marketplace,Home & Living,Wall Clock,4,20.62,0.0,82.48,26.76
INV-12973,2024-09-03,CUST-0230,Consumer,Nicosia,Marketplace,Electronics,Monitor Stand,1,51.64,0.1,46.48,14.97
INV-12974,2024-09-03,CUST-0248,Consumer,Nicosia,Online,Fitness,Foam Roller,1,18.72,0.15,15.91,5.42
INV-12975,2024-09-03,CUST-0333,Consumer,Famagusta,Online,Office Supplies,Pen Set,3,2.5,0.0,7.5,2.42
INV-12976,2024-09-03,CUST-0333,Enterprise,Larnaca,Retail Store,Office Supplies,Desk Organizer,5,8.69,0.0,43.45,13.95
INV-12977,2024-09-04,CUST-0506,Consumer,Nicosia,Retail Store,Home & Living,Cushion,2,23.72,0.0,47.44,15.79
INV-12978,2024-09-04,CUST-0357,Consumer,Paphos,Online,Fitness,Resistance Bands,1,15.2,0.05,14.44,4.94
INV-12979,2024-09-04,CUST-0430,Small Business,Paphos,Online,Office Supplies,Folders,1,13.24,0.0,13.24,4.45
INV-12980,2024-09-04,CUST-0365,Consumer,Limassol,Online,Home & Living,Storage Box,1,12.15,0.2,9.72,2.48
INV-12981,2024-09-04,CUST-0464,Consumer,Larnaca,Retail Store,Electronics,USB-C Hub,1,59.4,0.1,53.46,18.39
INV-12982,2024-09-04,CUST-0508,Consumer,Limassol,Marketplace,Electronics,Webcam,3,59.16,0.2,141.98,29.67
INV-12983,2024-09-04,CUST-0106,Consumer,Nicosia,Retail Store,Home & Living,Desk Lamp,1,16.15,0.05,15.34,5.01
INV-12984,2024-09-04,CUST-0381,Small Business,Larnaca,Online,Home & Living,Storage Box,3,28.56,0.1,77.11,22.48
INV-12985,2024-09-04,CUST-0036,Consumer,Larnaca,Online,Fitness,Resistance Bands,4,12.07,0.05,45.87,17.99
INV-12986,2024-09-04,CUST-0007,Consumer,Limassol,Online,Office Supplies,Pen Set,3,9.35,0.15,23.84,6.56
INV-12987,2024-09-04,CUST-0340,Small Business,Nicosia,Marketplace,Office Supplies,Notebook,2,10.24,0.0,20.48,7.54
INV-12988,2024-09-04,CUST-0291,Enterprise,Larnaca,Retail Store,Fitness,Yoga Mat,3,17.66,0.0,52.98,18.66
INV-12989,2024-09-04,CUST-0292,Consumer,Nicosia,Online,Home & Living,Desk Lamp,4,22.2,0.1,79.92,25.99
INV-12990,2024-09-04,CUST-0302,Small Business,Larnaca,Online,Office Supplies,Pen Set,3,8.4,0.1,22.68,7.28
INV-12991,2024-09-04,CUST-0028,Small Business,Larnaca,Online,Electronics,Keyboard,3,31.55,0.0,94.65,17.68
INV-12992,2024-09-04,CUST-0276,Consumer,Famagusta,Online,Home & Living,Cushion,2,22.92,0.1,41.26,15.85
INV-12993,2024-09-04,CUST-0403,Small Business,Nicosia,Retail Store,Office Supplies,Folders,4,11.23,0.0,44.92,19.45
INV-12994,2024-09-04,CUST-0249,Consumer,Larnaca,Marketplace,Fitness,Skipping Rope,2,16.92,0.2,27.07,12.07
INV-12995,2024-09-04,CUST-0164,Consumer,Limassol,Online,Electronics,Wireless Mouse,3,52.54,0.0,157.62,49.3
INV-12996,2024-09-04,CUST-0209,Consumer,Larnaca,Marketplace,Office Supplies,Pen Set,4,10.86,0.15,36.92,13.34
INV-12997,2024-09-04,CUST-0235,Consumer,Larnaca,Online,Office Supplies,Notebook,1,13.04,0.0,13.04,4.44
INV-12998,2024-09-04,CUST-0485,Enterprise,Nicosia,Online,Electronics,Monitor Stand,1,47.12,0.0,47.12,18.74
INV-12999,2024-09-04,CUST-0146,Consumer,Larnaca,Online,Home & Living,Cushion,2,22.33,0.1,40.19,15.58
INV-13000,2024-09-05,CUST-0005,Consumer,Nicosia,Marketplace,Fitness,Foam Roller,4,27.29,0.05,103.7,28.14
INV-13001,2024-09-05,CUST-0063,Consumer,Paphos,Online,Office Supplies,Folders,6,7.87,0.0,47.22,20.85
INV-13002,2024-09-05,CUST-0011,Consumer,Limassol,Online,Home & Living,Desk Lamp,3,21.12,0.0,63.36,22.92
INV-13003,2024-09-05,CUST-0051,Consumer,Nicosia,Retail Store,Office Supplies,Pen Set,2,11.33,0.05,21.53,8.74
INV-13004,2024-09-05,CUST-0130,Consumer,Limassol,Online,Electronics,Webcam,1,60.04,0.0,60.04,17.99
INV-13005,2024-09-05,CUST-0261,Consumer,Nicosia,Online,Home & Living,Storage Box,4,15.09,0.05,57.34,16.09
INV-13006,2024-09-05,CUST-0008,Small Business,Paphos,Retail Store,Home & Living,Cushion,3,20.9,0.0,62.7,23.17
INV-13007,2024-09-05,CUST-0204,Consumer,Nicosia,Retail Store,Electronics,Monitor Stand,1,53.18,0.2,42.54,12.42
INV-13008,2024-09-05,CUST-0098,Consumer,Larnaca,Marketplace,Fitness,Resistance Bands,3,16.17,0.0,48.51,18.13
INV-13009,2024-09-05,CUST-0297,Consumer,Nicosia,Retail Store,Home & Living,Desk Lamp,3,26.76,0.2,64.22,19.55
INV-13010,2024-09-05,CUST-0540,Small Business,Limassol,Retail Store,Office Supplies,Folders,1,5.92,0.05,5.62,2.23
INV-13011,2024-09-06,CUST-0490,Small Business,Nicosia,Retail Store,Home & Living,Cushion,2,18.87,0.0,37.74,15.87
INV-13012,2024-09-06,CUST-0173,Consumer,Larnaca,Online,Home & Living,Desk Lamp,2,18.4,0.0,36.8,14.16
INV-13013,2024-09-06,CUST-0173,Consumer,Larnaca,Online,Fitness,Water Bottle,2,22.37,0.05,42.5,15.67
INV-13014,2024-09-06,CUST-0416,Consumer,Nicosia,Online,Office Supplies,Desk Organizer,3,6.75,0.0,20.25,8.86
INV-13015,2024-09-06,CUST-0258,Consumer,Limassol,Retail Store,Fitness,Water Bottle,1,13.67,0.15,11.62,4.17
INV-13016,2024-09-06,CUST-0281,Consumer,Paphos,Online,Home & Living,Desk Lamp,1,23.34,0.0,23.34,8.05
INV-13017,2024-09-06,CUST-0428,Consumer,Larnaca,Retail Store,Electronics,Keyboard,3,71.54,0.0,214.62,83.95
INV-13018,2024-09-06,CUST-0351,Consumer,Nicosia,Online,Home & Living,Plant Pot,3,24.19,0.1,65.31,22.42
INV-13019,2024-09-06,CUST-0292,Consumer,Limassol,Online,Office Supplies,Folders,1,7.44,0.05,7.07,2.34
INV-13020,2024-09-06,CUST-0225,Small Business,Larnaca,Online,Office Supplies,Pen Set,2,12.01,0.0,24.02,11.47
INV-13021,2024-09-06,CUST-0475,Consumer,Larnaca,Online,Home & Living,Cushion,4,14.07,0.0,56.28,17.02
INV-13022,2024-09-06,CUST-0022,Consumer,Limassol,Online,Fitness,Resistance Bands,1,19.2,0.15,16.32,6.32
INV-13023,2024-09-06,CUST-0114,Consumer,Larnaca,Online,Office Supplies,Printer Paper,2,5.76,0.15,9.79,3.88
INV-13024,2024-09-06,CUST-0289,Consumer,Limassol,Online,Home & Living,Desk Lamp,4,15.41,0.0,61.64,21.91
INV-13025,2024-09-06,CUST-0178,Consumer,Nicosia,Retail Store,Electronics,USB-C Hub,3,65.84,0.0,197.52,66.71
INV-13026,2024-09-06,CUST-0114,Small Business,Paphos,Retail Store,Electronics,Monitor Stand,2,54.18,0.0,108.36,33.47
INV-13027,2024-09-06,CUST-0266,Consumer,Paphos,Online,Fitness,Resistance Bands,1,23.77,0.0,23.77,9.08
INV-13028,2024-09-06,CUST-0399,Small Business,Nicosia,Marketplace,Office Supplies,Printer Paper,5,10.12,0.0,50.6,19.83
INV-13029,2024-09-06,CUST-0476,Consumer,Nicosia,Retail Store,Fitness,Water Bottle,3,14.47,0.0,43.41,17.19
INV-13030,2024-09-07,CUST-0033,Small Business,Limassol,Marketplace,Fitness,Skipping Rope,4,22.84,0.0,91.36,38.67
INV-13031,2024-09-07,CUST-0285,Enterprise,Larnaca,Online,Home & Living,Wall Clock,1,18.4,0.15,15.64,5.97
INV-13032,2024-09-07,CUST-0452,Consumer,Nicosia,Online,Home & Living,Plant Pot,4,35.08,0.0,140.32,42.42
INV-13033,2024-09-07,CUST-0188,Consumer,Larnaca,Retail Store,Office Supplies,Printer Paper,2,6.84,0.0,13.68,5.13
INV-13034,2024-09-07,CUST-0080,Small Business,Nicosia,Online,Office Supplies,Folders,2,9.62,0.1,17.32,6.7
INV-13035,2024-09-07,CUST-0514,Small Business,Limassol,Retail Store,Office Supplies,Desk Organizer,6,14.14,0.1,76.36,26.55
INV-13036,2024-09-07,CUST-0301,Consumer,Limassol,Marketplace,Electronics,Monitor Stand,1,39.46,0.1,35.51,7.48
INV-13037,2024-09-07,CUST-0043,Consumer,Limassol,Retail Store,Electronics,Keyboard,3,58.1,0.0,174.3,40.55
INV-13038,2024-09-07,CUST-0013,Consumer,Limassol,Retail Store,Electronics,Keyboard,3,29.95,0.2,71.88,24.32
INV-13039,2024-09-07,CUST-0321,Consumer,Nicosia,Marketplace,Office Supplies,Desk Organizer,3,12.17,0.05,34.68,13.32
INV-13040,2024-09-08,CUST-0017,Consumer,Nicosia,Retail Store,Fitness,Resistance Bands,2,17.61,0.1,31.7,11.55
INV-13041,2024-09-08,CUST-0052,Consumer,Limassol,Online,Office Supplies,Pen Set,2,5.59,0.0,11.18,4.64
INV-13042,2024-09-08,CUST-0536,Consumer,Larnaca,Online,Home & Living,Plant Pot,4,21.29,0.0,85.16,30.26
INV-13043,2024-09-08,CUST-0463,Consumer,Limassol,Online,Office Supplies,Notebook,4,9.53,0.1,34.31,15.01
INV-13044,2024-09-08,CUST-0479,Consumer,Paphos,Online,Fitness,Water Bottle,1,19.69,0.0,19.69,6.96
INV-13045,2024-09-08,CUST-0069,Small Business,Limassol,Marketplace,Fitness,Resistance Bands,4,23.41,0.0,93.64,31.65
INV-13046,2024-09-08,CUST-0035,Small Business,Limassol,Marketplace,Office Supplies,Notebook,2,2.98,0.15,5.07,2.07
INV-13047,2024-09-08,CUST-0012,Small Business,Famagusta,Online,Office Supplies,Printer Paper,2,5.01,0.1,9.02,3.62
INV-13048,2024-09-08,CUST-0395,Small Business,Larnaca,Retail Store,Office Supplies,Notebook,3,11.59,0.0,34.77,13.75
INV-13049,2024-09-09,CUST-0038,Consumer,Limassol,Marketplace,Fitness,Water Bottle,2,12.05,0.0,24.1,9.6
INV-13050,2024-09-09,CUST-0028,Consumer,Paphos,Retail Store,Office Supplies,Desk Organizer,3,5.8,0.0,17.4,5.76
INV-13051,2024-09-09,CUST-0124,Small Business,Nicosia,Online,Home & Living,Storage Box,4,25.95,0.05,98.61,36.9
INV-13052,2024-09-09,CUST-0288,Consumer,Limassol,Marketplace,Office Supplies,Pen Set,5,10.35,0.1,46.58,15.8
INV-13053,2024-09-09,CUST-0224,Consumer,Limassol,Retail Store,Home & Living,Cushion,1,13.23,0.05,12.57,4.65
INV-13054,2024-09-09,CUST-0211,Consumer,Paphos,Online,Office Supplies,Folders,2,8.54,0.05,16.23,6.52
INV-13055,2024-09-09,CUST-0516,Small Business,Larnaca,Retail Store,Office Supplies,Pen Set,2,11.09,0.1,19.96,9.23
INV-13056,2024-09-09,CUST-0331,Enterprise,Larnaca,Online,Fitness,Yoga Mat,4,26.42,0.1,95.11,36.11
INV-13057,2024-09-09,CUST-0467,Consumer,Limassol,Online,Home & Living,Wall Clock,1,21.84,0.0,21.84,7.13
INV-13058,2024-09-09,CUST-0412,Consumer,Limassol,Retail Store,Home & Living,Cushion,1,16.47,0.1,14.82,3.79
INV-13059,2024-09-09,CUST-0072,Consumer,Limassol,Online,Electronics,Monitor Stand,1,27.43,0.0,27.43,8.01
INV-13060,2024-09-09,CUST-0182,Consumer,Limassol,Marketplace,Office Supplies,Notebook,2,11.58,0.1,20.84,9.3
INV-13061,2024-09-09,CUST-0164,Small Business,Nicosia,Marketplace,Electronics,Webcam,2,48.41,0.05,91.98,27.85
INV-13062,2024-09-09,CUST-0239,Small Business,Larnaca,Marketplace,Electronics,Monitor Stand,3,40.24,0.0,120.72,38.7
INV-13063,2024-09-09,CUST-0269,Consumer,Limassol,Marketplace,Electronics,Wireless Mouse,1,53.15,0.0,53.15,16.32
INV-13064,2024-09-09,CUST-0241,Consumer,Nicosia,Retail Store,Electronics,Keyboard,3,51.42,0.2,123.41,48.28
INV-13065,2024-09-09,CUST-0020,Enterprise,Famagusta,Online,Office Supplies,Pen Set,5,12.74,0.0,63.7,26.25
INV-13066,2024-09-09,CUST-0390,Consumer,Larnaca,Online,Electronics,Webcam,1,32.1,0.05,30.5,10.16
INV-13067,2024-09-10,CUST-0265,Consumer,Paphos,Online,Office Supplies,Desk Organizer,5,8.4,0.2,33.6,13.08
